NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-05-21;Altres;N/A;--;6;22;15;4;1;75;21;0;3;3;2;0;17;13;183;80
CATALUNYA;GLOBAL;2021-05-21;Dona;0 a 9;No;22;553;473;0;0;0;0;0;17;5;24;5;518;452;0;0
CATALUNYA;GLOBAL;2021-05-21;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-21;Dona;10 a 19;No;51;1150;397;2;0;1;0;0;35;16;42;16;1053;363;124;27
CATALUNYA;GLOBAL;2021-05-21;Dona;10 a 19;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-05-21;Dona;20 a 29;No;52;915;490;0;0;7;0;0;27;25;38;20;785;442;446;195
CATALUNYA;GLOBAL;2021-05-21;Dona;20 a 29;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
CATALUNYA;GLOBAL;2021-05-21;Dona;30 a 39;No;68;1187;537;6;0;13;3;0;36;32;46;33;1043;505;479;283
CATALUNYA;GLOBAL;2021-05-21;Dona;30 a 39;Si;0;5;0;0;0;0;0;0;0;0;0;0;5;0;1;2
CATALUNYA;GLOBAL;2021-05-21;Dona;40 a 49;No;65;1184;539;7;1;40;13;0;42;23;47;26;1028;498;916;533
CATALUNYA;GLOBAL;2021-05-21;Dona;40 a 49;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2
CATALUNYA;GLOBAL;2021-05-21;Dona;50 a 59;No;50;1021;354;5;1;50;14;0;24;26;29;26;888;323;13469;744
CATALUNYA;GLOBAL;2021-05-21;Dona;50 a 59;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;4;1
CATALUNYA;GLOBAL;2021-05-21;Dona;60 a 69;No;23;754;238;10;2;46;19;0;12;11;13;8;675;221;1520;893
CATALUNYA;GLOBAL;2021-05-21;Dona;60 a 69;Si;0;5;1;0;0;0;0;0;0;0;0;0;4;1;5;2
CATALUNYA;GLOBAL;2021-05-21;Dona;70 a 79;No;8;564;125;1;1;69;23;0;7;1;8;1;519;120;627;18983
CATALUNYA;GLOBAL;2021-05-21;Dona;70 a 79;Si;0;25;1;0;0;2;1;0;0;0;0;0;16;1;6;49
CATALUNYA;GLOBAL;2021-05-21;Dona;80 o més;No;3;421;67;2;0;31;1;1;3;0;3;0;386;64;172;1035
CATALUNYA;GLOBAL;2021-05-21;Dona;80 o més;Si;2;103;14;0;0;2;0;0;2;0;2;0;72;12;16;78
CATALUNYA;GLOBAL;2021-05-21;Home;0 a 9;No;32;633;463;0;0;1;0;0;31;1;33;1;590;452;1;0
CATALUNYA;GLOBAL;2021-05-21;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-05-21;Home;10 a 19;No;59;1143;360;0;0;0;0;0;49;10;60;10;1062;343;36;26
CATALUNYA;GLOBAL;2021-05-21;Home;10 a 19;Si;0;5;1;0;0;0;0;0;0;0;0;0;5;1;1;1
CATALUNYA;GLOBAL;2021-05-21;Home;20 a 29;No;46;679;376;0;0;6;0;0;29;17;37;16;606;346;250;123
CATALUNYA;GLOBAL;2021-05-21;Home;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1
CATALUNYA;GLOBAL;2021-05-21;Home;30 a 39;No;44;836;398;7;4;22;8;0;27;17;28;17;748;368;228;144
CATALUNYA;GLOBAL;2021-05-21;Home;30 a 39;Si;0;3;2;0;0;0;0;0;0;0;0;0;3;2;7;1
CATALUNYA;GLOBAL;2021-05-21;Home;40 a 49;No;79;1006;414;4;0;60;19;0;33;46;35;47;891;389;733;312
CATALUNYA;GLOBAL;2021-05-21;Home;40 a 49;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;2;1
CATALUNYA;GLOBAL;2021-05-21;Home;50 a 59;No;54;894;269;11;4;131;56;1;29;25;36;25;799;248;15015;432
CATALUNYA;GLOBAL;2021-05-21;Home;50 a 59;Si;0;6;1;0;0;0;0;0;0;0;0;0;5;1;13;2
CATALUNYA;GLOBAL;2021-05-21;Home;60 a 69;No;23;692;175;4;4;113;53;1;15;8;17;8;634;166;1286;768
CATALUNYA;GLOBAL;2021-05-21;Home;60 a 69;Si;0;12;2;0;0;1;1;0;0;0;0;0;8;1;6;8
CATALUNYA;GLOBAL;2021-05-21;Home;70 a 79;No;9;605;92;5;2;118;53;1;6;3;7;3;555;85;460;16284
CATALUNYA;GLOBAL;2021-05-21;Home;70 a 79;Si;0;21;1;0;0;6;1;0;0;0;0;0;12;1;8;41
CATALUNYA;GLOBAL;2021-05-21;Home;80 o més;No;2;364;62;6;1;33;1;1;2;0;1;1;331;58;95;580
CATALUNYA;GLOBAL;2021-05-21;Home;80 o més;Si;0;42;5;1;0;7;0;0;0;0;0;0;36;5;11;24
CATALUNYA;GLOBAL;2021-05-20;Altres;N/A;--;4;26;9;3;2;80;21;0;0;4;0;0;23;8;156;44
CATALUNYA;GLOBAL;2021-05-20;Dona;0 a 9;No;40;497;451;0;0;0;0;0;36;4;32;4;461;434;0;0
CATALUNYA;GLOBAL;2021-05-20;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-20;Dona;10 a 19;No;60;1081;409;1;0;0;0;0;45;15;36;11;986;378;205;21
CATALUNYA;GLOBAL;2021-05-20;Dona;10 a 19;Si;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-05-20;Dona;20 a 29;No;74;1042;489;3;0;6;0;0;34;40;37;36;914;441;834;138
CATALUNYA;GLOBAL;2021-05-20;Dona;20 a 29;Si;0;3;1;0;0;0;0;0;0;0;0;0;0;1;8;0
CATALUNYA;GLOBAL;2021-05-20;Dona;30 a 39;No;58;1294;550;4;0;9;4;0;35;23;32;21;1143;497;634;171
CATALUNYA;GLOBAL;2021-05-20;Dona;30 a 39;Si;0;5;0;0;0;0;0;0;0;0;0;0;3;0;7;0
CATALUNYA;GLOBAL;2021-05-20;Dona;40 a 49;No;64;1367;556;4;0;45;13;0;32;32;36;30;1198;511;1507;300
CATALUNYA;GLOBAL;2021-05-20;Dona;40 a 49;Si;0;9;1;0;0;0;0;0;0;0;0;0;5;0;12;0
CATALUNYA;GLOBAL;2021-05-20;Dona;50 a 59;No;43;1145;368;6;0;57;14;0;21;22;22;20;1007;341;21750;392
CATALUNYA;GLOBAL;2021-05-20;Dona;50 a 59;Si;0;7;2;0;0;0;0;0;0;0;0;0;1;2;14;0
CATALUNYA;GLOBAL;2021-05-20;Dona;60 a 69;No;26;652;212;1;0;42;17;0;21;5;25;6;573;198;2232;351
CATALUNYA;GLOBAL;2021-05-20;Dona;60 a 69;Si;0;8;1;0;0;0;0;0;0;0;0;0;5;1;4;1
CATALUNYA;GLOBAL;2021-05-20;Dona;70 a 79;No;11;461;130;6;1;76;26;0;7;4;6;4;426;124;798;4222
CATALUNYA;GLOBAL;2021-05-20;Dona;70 a 79;Si;0;16;6;0;0;3;1;0;0;0;0;0;12;4;5;8
CATALUNYA;GLOBAL;2021-05-20;Dona;80 o més;No;5;434;84;3;0;32;1;0;4;1;4;1;403;78;209;349
CATALUNYA;GLOBAL;2021-05-20;Dona;80 o més;Si;0;93;15;0;0;3;0;1;0;0;0;0;77;12;29;24
CATALUNYA;GLOBAL;2021-05-20;Home;0 a 9;No;30;559;511;0;0;1;0;0;26;4;24;4;518;483;0;0
CATALUNYA;GLOBAL;2021-05-20;Home;0 a 9;Si;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-05-20;Home;10 a 19;No;57;1190;622;0;0;0;0;0;41;16;35;17;1080;571;68;16
CATALUNYA;GLOBAL;2021-05-20;Home;10 a 19;Si;1;6;2;0;0;0;0;0;1;0;2;0;6;2;1;0
CATALUNYA;GLOBAL;2021-05-20;Home;20 a 29;No;63;749;422;1;0;7;0;0;34;29;32;32;659;393;372;100
CATALUNYA;GLOBAL;2021-05-20;Home;20 a 29;Si;0;0;8;0;0;0;0;0;0;0;0;0;0;5;0;1
CATALUNYA;GLOBAL;2021-05-20;Home;30 a 39;No;72;884;458;8;0;24;6;0;32;40;33;36;808;422;329;123
CATALUNYA;GLOBAL;2021-05-20;Home;30 a 39;Si;0;7;3;0;0;0;0;0;0;0;0;0;2;3;0;0
CATALUNYA;GLOBAL;2021-05-20;Home;40 a 49;No;70;1102;483;7;1;64;22;0;31;39;39;34;1003;451;1051;192
CATALUNYA;GLOBAL;2021-05-20;Home;40 a 49;Si;0;10;5;0;0;0;0;0;0;0;0;0;1;5;7;0
CATALUNYA;GLOBAL;2021-05-20;Home;50 a 59;No;38;850;303;13;3;144;56;0;22;16;21;16;753;287;23543;296
CATALUNYA;GLOBAL;2021-05-20;Home;50 a 59;Si;0;16;4;0;0;0;0;0;0;0;0;0;10;2;15;2
CATALUNYA;GLOBAL;2021-05-20;Home;60 a 69;No;27;571;174;9;1;119;55;0;17;10;17;10;512;160;2037;225
CATALUNYA;GLOBAL;2021-05-20;Home;60 a 69;Si;0;16;3;0;0;1;1;0;0;0;0;0;9;2;2;3
CATALUNYA;GLOBAL;2021-05-20;Home;70 a 79;No;7;500;85;7;3;123;55;0;5;2;6;2;447;83;516;3565
CATALUNYA;GLOBAL;2021-05-20;Home;70 a 79;Si;1;37;3;3;0;7;1;0;1;0;1;0;22;2;9;15
CATALUNYA;GLOBAL;2021-05-20;Home;80 o més;No;2;352;63;2;0;35;1;4;1;1;1;1;318;58;98;192
CATALUNYA;GLOBAL;2021-05-20;Home;80 o més;Si;1;56;8;0;0;6;0;0;1;0;1;0;45;7;4;14
CATALUNYA;GLOBAL;2021-05-19;Altres;N/A;--;12;34;12;9;2;86;20;0;3;9;2;0;32;11;232;35
CATALUNYA;GLOBAL;2021-05-19;Dona;0 a 9;No;29;473;467;0;0;0;0;0;23;6;25;6;448;451;0;0
CATALUNYA;GLOBAL;2021-05-19;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-19;Dona;10 a 19;No;55;1226;556;0;0;0;0;0;46;9;46;11;1110;517;265;9
CATALUNYA;GLOBAL;2021-05-19;Dona;10 a 19;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-05-19;Dona;20 a 29;No;66;1127;575;2;0;4;0;0;36;30;35;33;942;519;924;152
CATALUNYA;GLOBAL;2021-05-19;Dona;20 a 29;Si;0;3;0;0;0;0;0;0;0;0;0;0;2;0;2;0
CATALUNYA;GLOBAL;2021-05-19;Dona;30 a 39;No;60;1357;580;0;0;13;4;0;37;23;36;23;1202;534;798;230
CATALUNYA;GLOBAL;2021-05-19;Dona;30 a 39;Si;0;5;0;0;0;0;0;0;0;0;0;0;4;0;3;2
CATALUNYA;GLOBAL;2021-05-19;Dona;40 a 49;No;72;1583;566;11;2;48;14;0;38;34;39;28;1368;524;1662;404
CATALUNYA;GLOBAL;2021-05-19;Dona;40 a 49;Si;0;3;1;0;0;0;0;0;0;0;0;0;2;0;4;1
CATALUNYA;GLOBAL;2021-05-19;Dona;50 a 59;No;57;1325;413;12;1;56;16;0;29;28;32;30;1154;381;22254;501
CATALUNYA;GLOBAL;2021-05-19;Dona;50 a 59;Si;0;7;3;0;0;0;0;0;0;0;0;0;2;3;8;4
CATALUNYA;GLOBAL;2021-05-19;Dona;60 a 69;No;26;849;260;5;1;40;20;2;19;7;20;7;764;243;2488;332
CATALUNYA;GLOBAL;2021-05-19;Dona;60 a 69;Si;0;9;2;0;0;0;0;0;0;0;0;0;8;2;3;2
CATALUNYA;GLOBAL;2021-05-19;Dona;70 a 79;No;7;593;145;7;1;81;27;1;4;3;5;3;545;134;772;2671
CATALUNYA;GLOBAL;2021-05-19;Dona;70 a 79;Si;0;36;3;0;0;5;1;0;0;0;1;0;32;2;9;5
CATALUNYA;GLOBAL;2021-05-19;Dona;80 o més;No;5;454;88;1;0;32;1;1;4;1;6;2;424;79;131;190
CATALUNYA;GLOBAL;2021-05-19;Dona;80 o més;Si;1;160;9;0;0;4;0;0;1;0;1;0;127;5;18;12
CATALUNYA;GLOBAL;2021-05-19;Home;0 a 9;No;28;552;538;1;0;1;0;0;20;8;24;8;513;521;1;0
CATALUNYA;GLOBAL;2021-05-19;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-19;Home;10 a 19;No;78;1267;523;1;0;1;0;0;62;16;69;16;1177;494;87;12
CATALUNYA;GLOBAL;2021-05-19;Home;10 a 19;Si;1;5;3;0;0;0;0;0;1;0;0;0;3;3;1;0
CATALUNYA;GLOBAL;2021-05-19;Home;20 a 29;No;66;820;399;2;0;8;0;0;34;32;35;26;738;377;444;98
CATALUNYA;GLOBAL;2021-05-19;Home;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;5;0
CATALUNYA;GLOBAL;2021-05-19;Home;30 a 39;No;47;977;438;0;0;21;9;0;27;20;30;22;881;405;447;154
CATALUNYA;GLOBAL;2021-05-19;Home;30 a 39;Si;0;3;3;0;0;0;0;0;0;0;0;0;3;3;5;2
CATALUNYA;GLOBAL;2021-05-19;Home;40 a 49;No;73;1264;476;5;2;73;23;0;38;35;46;38;1145;454;1211;246
CATALUNYA;GLOBAL;2021-05-19;Home;40 a 49;Si;0;1;2;0;0;0;0;0;0;0;0;0;0;2;3;2
CATALUNYA;GLOBAL;2021-05-19;Home;50 a 59;No;51;1077;305;12;4;148;61;0;22;29;33;32;957;283;24047;352
CATALUNYA;GLOBAL;2021-05-19;Home;50 a 59;Si;0;11;3;0;0;1;0;0;0;0;0;0;9;3;16;2
CATALUNYA;GLOBAL;2021-05-19;Home;60 a 69;No;22;829;202;6;1;125;58;1;14;8;16;8;744;189;2265;237
CATALUNYA;GLOBAL;2021-05-19;Home;60 a 69;Si;0;17;0;0;0;1;1;0;0;0;0;0;11;0;6;3
CATALUNYA;GLOBAL;2021-05-19;Home;70 a 79;No;9;623;92;6;2;133;58;2;8;1;9;1;565;86;578;2228
CATALUNYA;GLOBAL;2021-05-19;Home;70 a 79;Si;0;32;2;2;0;7;1;0;0;0;1;0;18;2;1;7
CATALUNYA;GLOBAL;2021-05-19;Home;80 o més;No;2;432;66;3;0;39;2;0;2;0;2;2;389;64;81;104
CATALUNYA;GLOBAL;2021-05-19;Home;80 o més;Si;0;65;7;0;0;7;0;0;0;0;0;0;50;7;6;2
CATALUNYA;GLOBAL;2021-05-18;Altres;N/A;--;9;34;10;7;1;81;19;0;2;7;1;0;31;8;126;34
CATALUNYA;GLOBAL;2021-05-18;Dona;0 a 9;No;34;733;515;0;0;0;0;0;26;8;22;9;681;495;0;0
CATALUNYA;GLOBAL;2021-05-18;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-18;Dona;10 a 19;No;63;1681;593;0;0;0;0;0;48;15;50;15;1560;557;222;13
CATALUNYA;GLOBAL;2021-05-18;Dona;10 a 19;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-05-18;Dona;20 a 29;No;61;1135;509;2;0;7;1;0;34;27;32;23;981;469;807;117
CATALUNYA;GLOBAL;2021-05-18;Dona;20 a 29;Si;0;6;0;0;0;0;0;0;0;0;0;0;3;0;2;0
CATALUNYA;GLOBAL;2021-05-18;Dona;30 a 39;No;89;1431;658;6;0;16;4;0;55;34;52;34;1260;608;661;209
CATALUNYA;GLOBAL;2021-05-18;Dona;30 a 39;Si;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0
CATALUNYA;GLOBAL;2021-05-18;Dona;40 a 49;No;74;1605;652;8;0;49;13;0;40;34;51;34;1405;607;1320;362
CATALUNYA;GLOBAL;2021-05-18;Dona;40 a 49;Si;0;3;2;0;0;0;0;0;0;0;0;0;2;2;2;1
CATALUNYA;GLOBAL;2021-05-18;Dona;50 a 59;No;54;1348;412;10;3;57;15;0;35;19;36;18;1188;381;22047;442
CATALUNYA;GLOBAL;2021-05-18;Dona;50 a 59;Si;0;8;1;0;0;0;0;0;0;0;0;0;7;1;8;1
CATALUNYA;GLOBAL;2021-05-18;Dona;60 a 69;No;30;1062;267;4;1;48;23;0;19;11;17;8;965;240;1507;392
CATALUNYA;GLOBAL;2021-05-18;Dona;60 a 69;Si;0;16;1;0;0;2;1;0;0;0;0;0;14;1;1;2
CATALUNYA;GLOBAL;2021-05-18;Dona;70 a 79;No;4;732;177;8;2;96;26;1;3;1;6;1;659;167;550;4858
CATALUNYA;GLOBAL;2021-05-18;Dona;70 a 79;Si;1;35;6;0;0;5;1;0;1;0;0;0;22;2;5;12
CATALUNYA;GLOBAL;2021-05-18;Dona;80 o més;No;5;596;73;1;0;33;1;1;3;2;2;2;563;69;89;321
CATALUNYA;GLOBAL;2021-05-18;Dona;80 o més;Si;1;176;9;0;0;7;0;1;1;0;1;0;130;4;8;11
CATALUNYA;GLOBAL;2021-05-18;Home;0 a 9;No;33;812;642;0;0;1;0;0;28;5;27;6;770;614;0;0
CATALUNYA;GLOBAL;2021-05-18;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-18;Home;10 a 19;No;66;1792;584;0;0;1;0;0;48;18;53;17;1646;543;83;5
CATALUNYA;GLOBAL;2021-05-18;Home;10 a 19;Si;0;3;3;0;0;0;0;0;0;0;0;0;3;3;0;0
CATALUNYA;GLOBAL;2021-05-18;Home;20 a 29;No;53;828;428;1;0;6;0;0;35;18;34;21;746;400;346;80
CATALUNYA;GLOBAL;2021-05-18;Home;20 a 29;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;3;0
CATALUNYA;GLOBAL;2021-05-18;Home;30 a 39;No;49;957;485;1;0;25;9;0;30;19;26;19;874;457;334;138
CATALUNYA;GLOBAL;2021-05-18;Home;30 a 39;Si;0;8;0;0;0;0;0;0;0;0;0;0;7;0;1;1
CATALUNYA;GLOBAL;2021-05-18;Home;40 a 49;No;86;1236;507;11;1;75;22;0;50;36;50;32;1112;475;1044;289
CATALUNYA;GLOBAL;2021-05-18;Home;40 a 49;Si;0;5;3;0;0;0;0;0;0;0;0;0;3;3;1;0
CATALUNYA;GLOBAL;2021-05-18;Home;50 a 59;No;64;1151;335;13;5;157;63;0;38;26;33;25;1029;312;24239;317
CATALUNYA;GLOBAL;2021-05-18;Home;50 a 59;Si;1;10;2;0;0;1;0;0;1;0;1;0;6;1;14;1
CATALUNYA;GLOBAL;2021-05-18;Home;60 a 69;No;26;1032;195;6;2;142;67;0;19;7;17;8;913;173;1274;255
CATALUNYA;GLOBAL;2021-05-18;Home;60 a 69;Si;0;22;3;0;0;1;1;0;0;0;0;0;16;1;6;0
CATALUNYA;GLOBAL;2021-05-18;Home;70 a 79;No;10;863;114;7;2;138;59;4;9;1;7;1;784;111;456;4016
CATALUNYA;GLOBAL;2021-05-18;Home;70 a 79;Si;1;36;4;0;0;6;2;0;1;0;0;0;26;3;2;4
CATALUNYA;GLOBAL;2021-05-18;Home;80 o més;No;4;518;76;3;0;44;2;0;3;1;4;0;469;69;37;183
CATALUNYA;GLOBAL;2021-05-18;Home;80 o més;Si;0;97;6;1;0;7;0;0;0;0;0;0;74;4;3;3
CATALUNYA;GLOBAL;2021-05-17;Altres;N/A;--;17;33;15;7;0;83;17;0;8;9;1;1;29;14;62;27
CATALUNYA;GLOBAL;2021-05-17;Dona;0 a 9;No;34;644;673;1;0;0;0;0;28;6;39;5;600;647;0;0
CATALUNYA;GLOBAL;2021-05-17;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-17;Dona;10 a 19;No;77;1453;512;0;0;1;0;0;58;19;62;19;1328;481;33;15
CATALUNYA;GLOBAL;2021-05-17;Dona;10 a 19;Si;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-17;Dona;20 a 29;No;54;870;630;1;1;7;1;0;22;32;23;31;744;573;137;147
CATALUNYA;GLOBAL;2021-05-17;Dona;20 a 29;Si;1;1;2;0;0;0;0;0;0;1;0;1;1;2;0;1
CATALUNYA;GLOBAL;2021-05-17;Dona;30 a 39;No;89;1083;754;0;1;19;4;0;52;37;49;42;933;691;184;209
CATALUNYA;GLOBAL;2021-05-17;Dona;30 a 39;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-05-17;Dona;40 a 49;No;90;1345;742;7;2;49;14;0;41;49;41;55;1167;687;394;366
CATALUNYA;GLOBAL;2021-05-17;Dona;40 a 49;Si;0;6;0;0;0;0;0;0;0;0;0;0;5;0;1;0
CATALUNYA;GLOBAL;2021-05-17;Dona;50 a 59;No;70;1184;502;6;1;57;14;0;39;31;35;31;1013;476;6765;410
CATALUNYA;GLOBAL;2021-05-17;Dona;50 a 59;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2021-05-17;Dona;60 a 69;No;28;951;344;1;1;54;23;0;15;13;13;12;863;316;4994;277
CATALUNYA;GLOBAL;2021-05-17;Dona;60 a 69;Si;0;9;0;0;0;2;1;0;0;0;0;0;5;0;6;0
CATALUNYA;GLOBAL;2021-05-17;Dona;70 a 79;No;15;810;174;8;1;101;28;0;8;7;10;8;731;162;1007;511
CATALUNYA;GLOBAL;2021-05-17;Dona;70 a 79;Si;1;34;1;0;0;5;1;0;1;0;1;0;25;0;3;0
CATALUNYA;GLOBAL;2021-05-17;Dona;80 o més;No;4;588;102;3;0;35;1;1;1;3;2;3;532;92;92;40
CATALUNYA;GLOBAL;2021-05-17;Dona;80 o més;Si;0;136;24;0;1;7;1;0;0;0;1;0;108;16;1;6
CATALUNYA;GLOBAL;2021-05-17;Home;0 a 9;No;28;730;753;1;0;2;0;0;23;5;22;6;682;725;0;0
CATALUNYA;GLOBAL;2021-05-17;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-17;Home;10 a 19;No;81;1448;594;1;0;1;0;0;55;26;52;26;1328;556;12;9
CATALUNYA;GLOBAL;2021-05-17;Home;10 a 19;Si;0;4;3;0;0;0;0;0;0;0;0;0;4;3;0;0
CATALUNYA;GLOBAL;2021-05-17;Home;20 a 29;No;61;682;475;0;0;7;0;0;30;31;39;28;601;439;87;80
CATALUNYA;GLOBAL;2021-05-17;Home;20 a 29;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-17;Home;30 a 39;No;67;820;571;1;1;32;9;0;28;39;38;41;740;536;105;121
CATALUNYA;GLOBAL;2021-05-17;Home;30 a 39;Si;0;5;4;0;0;0;0;0;0;0;0;0;5;4;1;0
CATALUNYA;GLOBAL;2021-05-17;Home;40 a 49;No;101;1248;652;11;4;77;25;0;49;52;56;48;1104;623;299;212
CATALUNYA;GLOBAL;2021-05-17;Home;40 a 49;Si;0;3;5;0;0;0;0;0;0;0;0;0;3;5;0;0
CATALUNYA;GLOBAL;2021-05-17;Home;50 a 59;No;79;1110;406;12;3;167;60;0;39;40;47;40;983;380;7618;331
CATALUNYA;GLOBAL;2021-05-17;Home;50 a 59;Si;1;10;5;0;0;1;0;0;1;0;1;0;10;5;4;0
CATALUNYA;GLOBAL;2021-05-17;Home;60 a 69;No;32;958;245;10;3;148;69;1;18;14;19;15;858;232;4813;212
CATALUNYA;GLOBAL;2021-05-17;Home;60 a 69;Si;0;9;4;0;0;1;1;0;0;0;0;0;9;4;6;1
CATALUNYA;GLOBAL;2021-05-17;Home;70 a 79;No;13;859;140;10;1;152;63;1;8;5;10;6;779;133;709;428
CATALUNYA;GLOBAL;2021-05-17;Home;70 a 79;Si;0;35;5;0;0;6;2;0;0;0;0;0;21;3;1;2
CATALUNYA;GLOBAL;2021-05-17;Home;80 o més;No;8;559;91;7;2;47;4;4;6;2;7;0;510;87;43;27
CATALUNYA;GLOBAL;2021-05-17;Home;80 o més;Si;1;58;10;0;0;8;0;1;1;0;1;0;45;6;0;0
CATALUNYA;GLOBAL;2021-05-16;Altres;N/A;--;3;7;2;6;0;82;17;0;2;1;0;0;5;2;14;2
CATALUNYA;GLOBAL;2021-05-16;Dona;0 a 9;No;4;143;141;0;0;0;0;0;4;0;2;0;134;137;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;10 a 19;No;21;188;117;0;0;3;0;0;15;6;9;8;165;111;1;0
CATALUNYA;GLOBAL;2021-05-16;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;20 a 29;No;13;257;160;1;0;5;0;0;6;7;6;7;222;150;3;0
CATALUNYA;GLOBAL;2021-05-16;Dona;20 a 29;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;30 a 39;No;19;311;170;4;0;23;4;0;9;10;10;9;276;154;2;0
CATALUNYA;GLOBAL;2021-05-16;Dona;30 a 39;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;40 a 49;No;29;282;204;4;1;56;15;0;6;23;3;25;240;192;32;0
CATALUNYA;GLOBAL;2021-05-16;Dona;40 a 49;Si;0;2;1;0;0;0;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;50 a 59;No;23;268;113;5;2;68;14;0;12;11;7;11;235;107;6805;1
CATALUNYA;GLOBAL;2021-05-16;Dona;50 a 59;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;2;0
CATALUNYA;GLOBAL;2021-05-16;Dona;60 a 69;No;10;216;92;1;2;63;24;1;3;7;3;6;197;86;91;0
CATALUNYA;GLOBAL;2021-05-16;Dona;60 a 69;Si;0;3;0;0;0;2;1;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;70 a 79;No;9;219;50;5;2;106;34;0;7;2;4;2;204;45;55;0
CATALUNYA;GLOBAL;2021-05-16;Dona;70 a 79;Si;0;13;1;0;0;5;1;0;0;0;0;0;8;0;1;0
CATALUNYA;GLOBAL;2021-05-16;Dona;80 o més;No;4;217;39;2;0;42;1;0;4;0;4;0;199;35;0;0
CATALUNYA;GLOBAL;2021-05-16;Dona;80 o més;Si;0;63;10;0;0;6;0;1;0;0;0;0;49;7;0;0
CATALUNYA;GLOBAL;2021-05-16;Home;0 a 9;No;4;188;177;0;0;1;0;0;3;1;6;1;177;166;0;0
CATALUNYA;GLOBAL;2021-05-16;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-05-16;Home;10 a 19;No;27;181;150;1;0;0;0;0;15;12;11;12;168;145;1;0
